name,strains_print,color
5575114,"s7, s5",Lime
5575122,"s7, s9, s5",Lime
5575130,"s7, s9(3), s5",Green
5575138,"s7, s9(2), s5",Green
5575142,"s7, s5",Lime
5575144,"s9(2), s5",Green
5575178,"s7, s9",#b0b0b0
5575242,"s9, s5",Lime
5575336,"s7, s5",Lime
5575396,"s9, s5",Lime
5575408,"s7, s9, s5",Lime
5575556,"s7, s9, s5",Lime
5575728,"s7, s5",Lime
5575730,"s7, s9, s5",Lime
5575816,"s7, s9",#b0b0b0
5575836,"s7, s5",Lime
5575848,"s7, s9, s5",Lime
5575910,"s7, s5",Lime
5575928,"s7, s9, s5",Lime
5575954,"s7, s9, s5",Lime
5576042,"s7(2), s9(2), s5",Green
5576160,"s9, s5",Lime
5576218,"s7, s5",Lime
5576248,"s7, s5",Lime
5576270,"s7(2), s9(3), s5(2)",Green
5576294,"s7(2), s9(2), s5",Green
5576298,"s7(2), s9(2)",#b0b0b0
5576362,"s7, s9, s5",Lime
5576368,"s7, s5",Lime
5576412,s5(4),Green
5576414,s5(3),Green
5576432,"s7, s9, s5",Lime
5576518,"s9, s5",Lime
5576658,"s7, s5",Lime
5576720,"s7, s5",Lime
5576802,"s7, s5",Lime
5576972,"s9, s5",Lime
5577082,"s7(2), s5",Green
5577090,"s7(3), s5",Green
5577096,s7(2),#b0b0b0
5577140,"s7, s9, s5",Lime
5577176,"s7, s9, s5",Lime
5577182,"s9, s5",Lime
5577310,"s7, s5",Lime
5577374,"s7, s9, s5",Lime
5577454,"s7, s9, s5",Lime
5577456,"s7, s5",Lime
5577670,"s9, s5",Lime
5577674,"s7, s9, s5",Lime
5577782,"s7, s5",Lime
5577890,"s7, s9, s5",Lime
5577942,"s7, s9, s5",Lime
5578002,"s7, s5",Lime
5578008,"s7, s9",#b0b0b0
5578056,"s7, s5",Lime
5578170,"s7, s5",Lime
5578192,"s7, s5",Lime
5578246,"s7, s5",Lime
5578356,"s7, s9, s5",Lime
5578362,"s7, s9, s5",Lime
5578390,"s7, s9(2)",#b0b0b0
5578528,"s7, s5",Lime
5578530,"s7, s9, s5",Lime
5578570,"s9, s5",Lime
5578572,"s7, s9(2), s5",Green
5578618,"s7, s9, s5",Teal
5578664,"s7, s5",Lime
5578864,"s9, s5",Lime
5578932,"s7, s9, s5",Lime
5578964,"s7, s9(2), s5",Green
5578982,"s7, s9",#b0b0b0
5579050,"s7, s5",Lime
5579062,"s7, s5",Lime
5579088,"s9, s5",Lime
5579208,"s7, s9, s5",Lime
5579216,"s7(2), s9, s5",Green
5579228,"s9, s5",Lime
5579284,"s9, s5",Lime
5579288,"s7, s9, s5",Lime
5579352,"s7, s9",#b0b0b0
5579384,s7,#b0b0b0
5579582,"s7, s5",Lime
5579928,"s7, s9, s5",Lime
5579930,"s7, s9",#b0b0b0
5579998,"s7, s5",Lime
5580028,"s7, s5",Lime
5580122,"s7, s5",Lime
5580170,"s7, s5",Lime
5580200,"s7, s5",Lime
5580228,"s7, s9, s5",Lime
5580258,"s7, s9",#b0b0b0
5580284,"s7, s9, s5",Lime
5580296,s9,#b0b0b0
5580316,"s9, s5",Lime
5580330,s7,#b0b0b0
5580362,"s9, s5",Lime
5580364,"s7, s9, s5",Lime
5580486,"s7, s5",Lime
5580576,"s9, s5",Lime
5580634,"s7, s5",Lime
5580754,"s7, s5",Lime
5580794,"s7, s9, s5",Lime
5580800,"s7, s5",Lime
5580838,"s7(2), s9(2), s5",Green
5580860,"s7, s5",Lime
5580908,"s7, s9, s5",Lime
5581080,"s9, s5",Lime
5581094,"s7, s9",#b0b0b0
5581166,"s7, s5",Lime
5581168,"s7, s9, s5",Lime
5581268,"s7, s5",Lime
5581270,"s7, s9, s5",Lime
5581414,"s7, s9, s5",Lime
5581518,"s7, s9, s5",Lime
5581776,"s7, s9, s5",Lime
5581846,"s7(3), s5",Green
5581876,"s7, s9, s5",Lime
5581880,"s7, s5",Lime
5581882,"s9, s5",Lime
5581926,"s7, s9, s5",Lime
5581970,"s7, s5",Lime
5581982,"s7, s9",#b0b0b0
5582082,"s7, s5",Lime
5582100,"s7, s9, s5",Lime
5582138,"s7, s5",Lime
5582220,"s7, s5",Lime
5582226,s7,#b0b0b0
5582320,"s7, s9, s5",Lime
5582332,"s7, s9, s5",Lime
5582334,"s7, s9",#b0b0b0
5582366,"s7, s9, s5",Lime
5582456,"s7, s9(2), s5",Green
5582572,"s7, s9, s5",Lime
5582838,"s7, s9",#b0b0b0
5582894,"s7, s5",Lime
5582932,"s9(2), s5(2)",Green
5583076,"s7, s5",Lime
5583108,"s7, s5",Lime
5583156,"s7, s5",Lime
5583246,"s7, s9, s5",Lime
5583292,"s7, s9, s5",Lime
5583322,"s7, s9(2), s5",Green
5583330,"s9(2), s5",Green
5583334,"s7, s9, s5",Lime
5583436,"s7, s9, s5",Lime
5583524,"s7, s9, s5",Lime
5583544,"s7, s5",Lime
5583582,"s7, s9, s5",Lime
5583634,"s7, s9",#b0b0b0
5583682,"s7, s5",Lime
5583852,"s7, s9",#b0b0b0
5583854,"s7, s9, s5",Lime
5583884,"s7, s5",Lime
5583980,"s7, s5",Lime
5584012,"s9, s5",Lime
5584060,"s7, s5",Lime
5584074,"s7(2), s9(4), s5",Green
5584076,"s7, s9, s5",Lime
5584102,"s7, s9, s5",Lime
5584124,s9(2),#b0b0b0
5584128,"s7, s9(2), s5",Green
5584130,s9(2),#b0b0b0
5584226,"s7, s9, s5",Lime
5584228,"s7, s5",Lime
5584234,"s7, s9, s5",Lime
5584600,"s7, s5",Lime
5584706,"s7, s5",Lime
5584798,"s7, s9, s5",Lime
5584802,"s7, s5",Lime
5584804,"s7, s5",Lime
5584836,"s7, s5",Lime
5584942,"s7, s9, s5",Lime
5584978,"s7, s9(2), s5",Green
5585092,"s7, s9, s5",Lime
5585110,"s7, s9, s5",Lime
5585230,s9(2),#b0b0b0
5585238,"s7, s9(3)",#b0b0b0
5585246,"s7(2), s9(4), s5",Green
5585270,s9(4),#b0b0b0
5585278,s9(6),#b0b0b0
5585286,"s7, s9(6), s5(3)",Green
5585346,"s7, s9, s5",Lime
5585360,"s7, s5",Lime
5585392,"s7, s9, s5",Lime
5585398,"s7, s5",Lime
5585640,"s7, s5",Lime
5585646,"s7, s9, s5",Lime
5585704,"s7, s9, s5",Lime
5585710,"s7, s9, s5",Lime
5585728,"s9, s5",Lime
5585730,"s7, s9, s5",Lime
5585828,"s7, s9, s5",Lime
5585874,"s7, s9, s5",Lime
5585934,"s7, s9, s5",Lime
5585956,"s7, s9, s5",Lime
5585960,"s7, s9",#b0b0b0
5585962,"s7, s5",Lime
5586118,"s7, s5",Lime
5586124,"s7, s9(2), s5",Green
5586164,"s7, s5",Lime
5586176,"s9, s5",Lime
5586212,"s7, s9, s5",Lime
5586282,"s7, s9, s5",Lime
5586302,"s7, s9(2), s5",Green
5586318,"s7, s9, s5",Lime
5586324,"s9, s5",Lime
5586358,"s7, s9, s5",Lime
5586364,"s7, s9, s5",Lime
5586390,"s7, s9, s5",Lime
5586430,"s7, s9, s5",Lime
5586432,"s7, s9",#b0b0b0
5586484,"s7, s5",Lime
5586506,"s7, s9(2)",#b0b0b0
5586526,"s7, s9",#b0b0b0
5586542,"s7, s5",Lime
5586548,"s7, s9, s5",Lime
5586574,"s7, s9, s5",Lime
5586708,"s7, s9, s5",Lime
5586742,"s7, s9, s5",Lime
5586808,"s7, s9(5)",#b0b0b0
5586844,"s7, s9",#b0b0b0
5586892,"s7, s9, s5",Lime
5586912,"s7, s5",Lime
5586962,"s7, s9",#b0b0b0
5587012,s7,#b0b0b0
5587014,s7(3),Orange
5587058,s9(3),#b0b0b0
5587064,s9,#b0b0b0
5587150,"s7, s9, s5",Lime
5587166,"s7(3), s9",Orange
5587174,"s7(3), s9, s5(4)",Green
5587182,"s7(2), s9, s5(3)",Green
5587186,"s7(2), s9",#b0b0b0
5587188,"s7(2), s9",#b0b0b0
5587394,"s7, s9",#b0b0b0
5587400,"s7, s9, s5",Lime
5587456,"s7, s5",Lime
5587524,s9(2),#b0b0b0
5587532,s9(3),#b0b0b0
5587544,s9(3),#b0b0b0
5587606,"s7, s5",Lime
5587626,"s7, s9, s5",Lime
5587640,"s7, s5",Lime
5587658,"s7, s9(2)",#b0b0b0
5587660,"s7(2), s9(4)",Orange
5587682,"s7, s9(4)",Orange
5587686,"s7, s9(2)",#b0b0b0
5587938,"s7, s9, s5",Lime
5587972,s7(2),Orange
5587974,s7(2),Orange
5588012,"s7(2), s9, s5(5)",Green
5588016,"s7(2), s9, s5(2)",Green
5588018,"s7, s9, s5(4)",Green
5588072,"s7(7), s9(7), s5(7)",Green
5588198,"s7, s5",Lime
5588222,"s7, s5",Lime
5588378,"s7, s9, s5",Lime
5588380,"s7, s5",Lime
5588434,s7(2),Orange
5588436,s7,#b0b0b0
5588458,"s7, s9, s5(2)",Green
5588476,"s7, s5",Lime
5588504,"s7, s5",Lime
5588518,"s7, s9(2), s5(2)",Green
5588624,"s7, s5",Lime
5588626,"s7, s9, s5",Lime
5588638,"s7(2), s9, s5",Green
5588640,"s7(2), s5",Green
5588742,"s7(2), s9(2), s5",Green
5588744,"s7(2), s9",#b0b0b0
5588760,"s7(3), s9(2), s5(4)",Green
5588796,"s7(2), s9, s5(4)",Green
5588810,"s7, s9(5), s5(2)",Green
5588838,s7(7),Orange
5588840,s7(6),Orange
5588854,"s7(2), s9(5), s5(2)",Green
5588880,"s7(7), s9(9), s5(7)",Green
5588906,s9,#b0b0b0
5588944,"s7, s9, s5",Lime
5588962,s7(3),#b0b0b0
5588974,"s7, s5(2)",Green
5589054,s9(3),#b0b0b0
5589092,"s9, s5",Lime
5589114,s7,#b0b0b0
5589138,"s7, s5",Lime
5589146,s9,#b0b0b0
5589174,s7,#b0b0b0
5589186,s9,#b0b0b0
5589190,s7,#b0b0b0
5589210,"s7, s9",#b0b0b0
5589250,"s7, s5",Lime
5589262,"s7, s9, s5",Lime
5589288,s9,#b0b0b0
5589308,"s7, s5",Lime
5589358,s9,#b0b0b0
5589420,s9,#b0b0b0
5589450,s9,#b0b0b0
5589456,"s9, s5",Lime
5589462,s9,#b0b0b0
5589476,s7,#b0b0b0
5589516,s7,#b0b0b0
5589520,s7,#b0b0b0
5589522,s7,#b0b0b0
5589524,s7,#b0b0b0
5589538,s7(2),#b0b0b0
5589540,s7(3),#b0b0b0
5589590,"s7, s9, s5",Lime
5589592,"s7, s9, s5",Lime
5589598,"s7, s9, s5",Lime
5589612,"s7, s5",Lime
5589632,s9,#b0b0b0
5589676,"s7, s9, s5",Lime
5589692,"s7, s9(2)",#b0b0b0
5589700,s7,#b0b0b0
5589732,s7,#b0b0b0
5589736,s5,Lime
5589758,s9,#b0b0b0
5589770,"s7(4), s9",#b0b0b0
5589772,s7(4),#b0b0b0
5589784,s9,#b0b0b0
5589802,s7,#b0b0b0
5589804,nobody,#b0b0b0
5589818,s9,#b0b0b0
5589820,"s7, s5",Lime
5589828,s9,#b0b0b0
5589848,s7,#b0b0b0
5589854,s9,#b0b0b0
5589864,s9,#b0b0b0
5589870,s5,Lime
5589876,s5,Lime
5589902,s7,#b0b0b0
5589918,"s7, s5",Lime
5589926,"s7, s5",Lime
5589934,"s7, s5",Teal
5589936,"s7(2), s9(7)",#b0b0b0
5589956,"s7, s9, s5",Lime
5589986,s7,#b0b0b0
5589992,"s7, s5",Lime
5590010,s7,#b0b0b0
5590012,s9,#b0b0b0
5590054,s7,#b0b0b0
5590078,"s7, s5",Lime
5590114,"s7, s5",Lime
5590138,s7,#b0b0b0
5590142,"s7, s9, s5(2)",Green
5590152,s9,#b0b0b0
5590186,s9,#b0b0b0
5590190,"s7, s9",#b0b0b0
5590244,s9,#b0b0b0
5590246,s5,Lime
5590268,"s7, s5",Lime
5590272,s9,#b0b0b0
5590278,s7,#b0b0b0
5590306,s7,#b0b0b0
5590322,"s7, s5",Lime
5590328,s9,#b0b0b0
5590348,s7,#b0b0b0
5590382,s9,#b0b0b0
5590394,"s7, s5",Lime
5590420,s7,#b0b0b0
5590432,"s7, s5",Lime
5590478,s9,#b0b0b0
5590508,s9,#b0b0b0
5590524,s9,#b0b0b0
5590540,"s7(2), s9(14), s5(3)",Green
5590558,s9(2),#b0b0b0
5590648,s5,Lime
5590708,s9,#b0b0b0
5590738,s7,#b0b0b0
5590742,s5,Lime
5590776,"s7, s5",Lime
5590778,s9,#b0b0b0
5590788,s9,#b0b0b0
5590820,s5,Lime
5590852,"s7, s9",#b0b0b0
5590902,s9,#b0b0b0
5590928,s5,Lime
5590934,s9,#b0b0b0
5590944,"s7, s5",Lime
5590962,s9,#b0b0b0
5591002,s9(2),#b0b0b0
5591032,s9,#b0b0b0
5591034,"s7, s5",Lime
5591036,s9,#b0b0b0
5591052,"s7, s9, s5",Lime
5591068,"s7, s5",Lime
5591100,"s7, s5",Lime
5591114,s9,#b0b0b0
5591120,"s7, s9, s5",Lime
5591166,"s7, s9, s5",Lime
5591180,s7,#b0b0b0
5591192,s9,#b0b0b0
5591242,s9,#b0b0b0
5591244,"s7, s9",#b0b0b0
5591266,s7,#b0b0b0
5591268,s5,Lime
5591300,"s7(3), s5",Green
5591328,"s7, s9(3), s5",Green
5591332,s9,#b0b0b0
5591336,"s7, s9, s5",Lime
5591358,"s7, s5",Lime
5591364,"s7, s5",Lime
5591384,"s9, s5",Lime
5591388,s9(12),#b0b0b0
5591424,s9,#b0b0b0
5591434,s9,#b0b0b0
5591476,s7,#b0b0b0
5591490,s7,#b0b0b0
5591492,s7,#b0b0b0
5591502,"s7, s9, s5",Lime
5591506,s9,#b0b0b0
5591530,s9,#b0b0b0
5591540,"s7, s5",Lime
5591562,s9,#b0b0b0
5591576,"s7, s9, s5",Lime
5591588,"s7, s9",#b0b0b0
5591608,"s7, s9",#b0b0b0
5591632,s9,#b0b0b0
5591668,s7,#b0b0b0
5591692,"s7, s5",Lime
5591712,"s7, s5",Lime
5591724,s7,#b0b0b0
5591732,"s7, s5",Lime
5591738,"s7, s9, s5",Lime
5591776,nobody,#b0b0b0
5591804,s7,#b0b0b0
5591808,s9(3),#b0b0b0
5591812,s9,#b0b0b0
5591824,"s7, s9, s5",Lime
5591826,"s7, s9",#b0b0b0
5591844,s7,#b0b0b0
5591846,s7,#b0b0b0
5591848,"s7, s9, s5",Lime
5591858,s9,#b0b0b0
5591860,s9,#b0b0b0
5591896,nobody,#b0b0b0
5591904,s9,#b0b0b0
5591912,s9,#b0b0b0
5591924,s9,#b0b0b0
5591948,"s7, s9",#b0b0b0
5591950,s9,#b0b0b0
5591966,s7,#b0b0b0
5591986,"s7, s9, s5",Lime
5592008,s9,#b0b0b0
5592044,"s7, s5",Lime
5592046,"s7, s5",Lime
5592078,s5,Lime
5592090,"s7, s9, s5",Lime
5592092,s9,#b0b0b0
5592098,s7,#b0b0b0
5592104,s9,#b0b0b0
5592106,"s7, s9(2), s5",Green
5592114,"s7, s5",Lime
5592122,s7,#b0b0b0
5592186,"s7, s5",Lime
5592196,"s7, s5",Lime
5592198,"s7, s5",Lime
5592242,"s7, s5",Lime
5592254,"s7, s9(2), s5",Green
5592286,"s7, s5",Lime
5592290,s7,#b0b0b0
5592308,"s7, s9, s5",Lime
5592310,s9,#b0b0b0
5592346,"s7, s9, s5",Lime
5592374,"s7, s9",#b0b0b0
5592390,"s7, s9, s5",Lime
5592426,s9,#b0b0b0
5592438,"s7, s5",Lime
5592468,s9,#b0b0b0
5592488,s9,#b0b0b0
5592502,nobody,Yellow
5592516,"s7, s5",Lime
5592542,s9,#b0b0b0
5592548,s5,Lime
5592594,s5,Lime
5592630,"s7, s9, s5",Lime
5592632,"s7, s5",Lime
5592654,s7(2),#b0b0b0
5592708,s9,#b0b0b0
5592728,s9,#b0b0b0
5592730,s5,Lime
5592732,nobody,#b0b0b0
5592788,"s7, s5",Lime
5592842,s9,#b0b0b0
5592856,s7,#b0b0b0
5592862,s5,Lime
5592876,s9,Yellow
5592880,nobody,Yellow
5592884,"s7, s9, s5",Teal
5592896,s9,#b0b0b0
5592912,s7,#b0b0b0
5592916,"s7, s5",Lime
5592948,"s7, s9(2), s5",Green
5592952,s9,#b0b0b0
5592986,s7,#b0b0b0
5592988,"s7, s5",Lime
5592994,"s7, s5",Lime
5592996,"s7, s9, s5",Lime
5592998,s9(5),#b0b0b0
5593000,s7,#b0b0b0
5593004,"s7, s9, s5",Lime
5593006,"s7, s9, s5",Lime
5593008,"s7, s5",Lime
5593026,"s7, s9, s5",Lime
5593040,s9,#b0b0b0
5593042,s5,Lime
5593052,s7(2),#b0b0b0
5593062,"s9, s5",Lime
5593128,s9,#b0b0b0
5593136,"s7, s9, s5",Lime
5593180,s7,#b0b0b0
5593188,"s7, s5",Lime
5593262,s7,#b0b0b0
5593264,s7,#b0b0b0
5593308,"s7, s9, s5",Lime
5593328,"s7, s9, s5",Lime
5593336,s9,#b0b0b0
5593340,s9,#b0b0b0
5593360,s9,#b0b0b0
5593364,"s7, s5",Lime
5593426,nobody,#b0b0b0
5593440,"s7, s9, s5",Lime
5593462,s9,Yellow
5593468,s9(2),#b0b0b0
5593472,"s7, s9",#b0b0b0
5593488,s9,#b0b0b0
5593574,s9(2),#b0b0b0
5593640,"s7, s5",Lime
5593656,"s7, s9",#b0b0b0
5593688,"s7, s9, s5",Lime
5593720,s9,#b0b0b0
5593728,s9,#b0b0b0
5593740,"s7, s9",#b0b0b0
5593764,s5,Lime
5593784,s9,#b0b0b0
5593820,"s7, s5",Lime
5593828,"s7, s9",#b0b0b0
5593830,s9,#b0b0b0
5593856,s9,Yellow
5593860,s7,#b0b0b0
5593870,"s7, s5",Lime
5593872,s5,Lime
5593908,s5,Lime
5593990,s9,#b0b0b0
5594010,s7(4),#b0b0b0
5594040,s7,#b0b0b0
5594044,s7,#b0b0b0
5594048,s7,#b0b0b0
5594066,s9,#b0b0b0
5594074,s9,#b0b0b0
5594078,"s7, s5",Lime
5594108,s9,#b0b0b0
5594130,s9,#b0b0b0
5594134,s9,#b0b0b0
5594136,s5,Lime
5594138,"s9(2), s5",Green
5594200,"s7, s9",#b0b0b0
5594210,s7(2),#b0b0b0
5594216,s9,#b0b0b0
5594220,"s7, s9, s5",Lime
5594248,s7(3),#b0b0b0
5594264,s9,#b0b0b0
5594324,"s7, s9, s5",Lime
5594340,s9,#b0b0b0
5594342,s9,#b0b0b0
5594352,s5,Lime
5594414,s5,Lime
5594420,s5(4),Green
5594432,s5,Lime
5594444,s5,Lime
5594486,s7,#b0b0b0
5594488,s7,#b0b0b0
5594544,"s7, s5",Lime
5594556,s9,#b0b0b0
5594572,s9,#b0b0b0
5594582,"s7(2), s5(4)",Green
5594610,s9,#b0b0b0
5594628,s9,#b0b0b0
5594662,"s7, s9, s5",Lime
5594666,s9,#b0b0b0
5594670,"s7, s5",Lime
5594674,s5,Lime
5594676,s9,#b0b0b0
5594704,s9,#b0b0b0
5594710,s9,#b0b0b0
5594714,s9(3),#b0b0b0
5594746,s7,#b0b0b0
5594758,s7(3),#b0b0b0
5594764,"s7, s9, s5",Lime
5594798,s9,#b0b0b0
5594800,s9,#b0b0b0
5594838,"s7, s9(6), s5(2)",Green
5594862,nobody,#b0b0b0
5594886,s7,#b0b0b0
5594932,s9,#b0b0b0
5594964,s9,#b0b0b0
5594968,nobody,Yellow
5595006,s9,#b0b0b0
5595010,s9,#b0b0b0
5595044,s9,#b0b0b0
5595052,"s7, s9",#b0b0b0
5595074,s7,#b0b0b0
5595076,s9,#b0b0b0
5595084,s9(14),Orange
5595090,s7,#b0b0b0
5595130,s9(3),#b0b0b0
5595136,s9(2),#b0b0b0
5595158,nobody,#b0b0b0
5595174,s9,#b0b0b0
5595224,"s9, s5",Lime
5595268,s9,#b0b0b0
5595272,s9,#b0b0b0
5595292,s7,#b0b0b0
5595298,s7,#b0b0b0
5595310,s9,#b0b0b0
5595356,s7,#b0b0b0
5595378,s9,Yellow
5595398,"s7, s5",Lime
5595406,"s7, s5",Lime
5595444,s5(7),Green
5595468,s9,#b0b0b0
5595488,"s7, s9",#b0b0b0
5595498,s7(7),Orange
5595556,s5,Lime
5595586,"s7, s5",Lime
5595630,s9,#b0b0b0
5595644,s9,#b0b0b0
5595700,"s7, s5",Lime
5595716,s9,#b0b0b0
5595724,"s7, s5(3)",Green
5595726,"s7, s9",#b0b0b0
5595730,s9,#b0b0b0
5595744,"s7, s5",Lime
5595756,"s7, s5",Lime
5595760,"s7, s5",Lime
5595774,"s7, s5",Lime
5595806,s9,#b0b0b0
5595832,"s7, s9",#b0b0b0
5595868,s9,#b0b0b0
5596182,"s7, s5",Lime
5596264,"s7(2), s9",Orange
5596272,"s7(7), s9",Orange
5596276,s9,#b0b0b0
5596552,nobody,Yellow
5596702,s5,Lime
5597076,"s7(7), s9(11), s5(6)",Green
5597150,"s9, s5(2)",Green
5597388,nobody,Yellow
5597478,s7,#b0b0b0
5597654,"s7(7), s9(3), s5(7)",Green
5597716,"s7(5), s9",Orange
5597718,"s7(6), s9",Orange
5597738,"s7, s5",Lime
5597978,s9,Yellow
5598250,nobody,Yellow
5598340,"s7, s5(3)",Green
5598348,"s7, s5(5)",Green
5598360,"s7, s5(2)",Green
5598390,nobody,Yellow
5598512,nobody,Yellow
5598516,nobody,Yellow
5598550,nobody,Yellow
5598574,"s7(4), s5(7)",Green
5598580,"s7(4), s5(7)",Green
5598596,s9,Yellow
5598604,s9,Yellow
5598608,nobody,Yellow
5598680,"s7, s5",Lime
5598706,s9,Yellow
5598778,nobody,Yellow
5598860,"s7, s5",Lime
5598862,"s7, s9, s5",Lime
5598996,"s7(7), s9(14), s5(7)",Green
5599002,s9,Yellow
5599056,nobody,Yellow
5599058,s9,Yellow
5599112,"s7, s9, s5",Lime
5599120,"s7, s9, s5",Lime
5599162,s9,Yellow
5599238,"s7, s9, s5",Lime
5599256,"s7, s9, s5",Lime
5599268,"s9, s5",Lime
5599270,"s7, s9, s5",Lime
5599310,s5(2),Green
5599312,s5(3),Green
5599346,"s7, s9, s5",Lime
5599352,"s7, s9, s5",Lime
5599358,"s7, s9, s5",Lime
5599390,"s7, s9, s5",Lime
5599402,"s7, s5",Lime
5599404,"s7, s9, s5",Lime
5599416,"s7, s5",Lime
5599428,"s7, s5",Lime
5599434,"s7, s9, s5",Lime
5599440,"s7, s5",Lime
5599468,s7,#b0b0b0
5599492,"s7, s9, s5",Lime
5599494,"s7, s5",Lime
5599522,"s9(4), s5",Green
5599526,"s7(2), s9(5), s5(2)",Green
5599528,"s9(6), s5",Green
5599534,"s9, s5",Lime
5599604,"s7(2), s9(2), s5(2)",Green
5599622,"s7, s9, s5",Lime
5599666,"s7, s5",Lime
5599672,"s7, s5",Lime
5599744,"s7(3), s9(3), s5(5)",Green
5599748,"s7(3), s9(3), s5(5)",Green
5599750,"s9, s5",Lime
5599762,"s7, s9, s5",Lime
5599796,"s7, s9, s5",Lime
5599800,"s7, s5",Lime
5599802,"s7, s5",Lime
5599808,"s7, s9, s5",Lime
5599836,"s7, s5",Lime
5599848,"s7, s9, s5",Lime
5599854,"s9, s5",Lime
5599860,"s7, s5",Lime
5599884,"s9, s5",Lime
5599994,"s7, s5",Lime
5600032,"s7, s9, s5",Lime
5600076,"s7, s9, s5",Lime
5600078,"s7, s5",Lime
5600132,"s7, s9, s5",Lime
5600144,"s7, s9, s5",Lime
5600146,"s9, s5",Lime
5600172,"s7, s5",Lime
5600196,"s7, s9(5), s5",Green
5600204,"s7, s9(4)",#b0b0b0
5600212,s9(4),#b0b0b0
5600220,"s9(4), s5",Green
5600226,"s9(3), s5",Green
5600246,"s7, s9, s5",Lime
5600272,"s7, s9, s5",Lime
5600308,"s7, s9, s5",Lime
5600342,"s7(2), s9(4), s5",Green
5600346,"s7(2), s9(4), s5",Green
5600436,"s7, s9, s5",Lime
5600456,"s7(4), s9, s5",Green
5600512,"s9, s5",Lime
5600514,"s9(2), s5",Green
5600520,"s7, s9, s5",Lime
5600584,"s7, s9, s5",Lime
5600596,"s7, s9, s5",Lime
5600620,"s7, s9, s5",Lime
5600644,"s7, s9, s5",Lime
5600662,s7(2),#b0b0b0
5600664,s7(2),#b0b0b0
5600670,"s7, s9, s5",Lime
5600688,"s7, s5",Lime
5600724,"s7, s9, s5",Lime
5600726,"s7, s9, s5",Lime
5600764,s7(2),#b0b0b0
5600770,"s7, s5",Lime
5600776,"s7, s5",Lime
5600788,"s7, s5",Lime
5600790,"s7, s9, s5",Lime
5600796,"s7, s9, s5",Lime
5600814,"s7, s9, s5",Lime
5600826,"s7, s9, s5",Lime
5600880,"s7, s9, s5",Lime
5600888,"s7, s9",#b0b0b0
5600892,"s7, s9",#b0b0b0
5600952,"s7, s5",Lime
5600974,"s7, s9(2), s5",Green
5600982,"s9(2), s5",Green
5600986,"s9, s5",Lime
5600988,"s7, s9(2), s5",Green
5601012,"s7, s9, s5",Lime
5601048,"s7, s9, s5",Lime
5601096,"s7, s9, s5",Lime
5601100,"s7, s5",Lime
5601102,"s7, s5",Teal
5601142,"s7, s9, s5",Lime
5601154,"s7, s9, s5",Lime
5601192,"s7, s5",Lime
5601216,"s7, s9, s5",Lime
5601228,"s7, s9, s5",Lime
5601348,"s7, s9, s5",Lime
5601354,"s7, s9(2), s5",Green
5601360,s7,#b0b0b0
5601372,"s7, s9, s5",Lime
5601410,"s7, s5",Lime
5601426,"s9, s5",Lime
5601430,"s7, s9, s5",Lime
5601438,"s7, s9, s5",Lime
5601462,"s7, s9, s5",Lime
5601512,"s7, s9, s5",Lime
5601514,"s9, s5",Lime
5601540,"s7, s9, s5",Lime
5601584,"s7, s9, s5",Lime
5601596,"s7, s9, s5",Lime
5601602,"s7, s9, s5",Lime
5601648,"s7, s5",Lime
5601674,"s7, s9, s5",Lime
5601746,"s7, s5",Lime
5601768,"s9, s5",Lime
5601794,"s7, s9, s5",Lime
5601822,"s7, s9, s5",Lime
5601828,"s7, s9, s5",Lime
5601866,"s7, s9, s5",Lime
5601888,"s9(5), s5",Green
5601892,"s9(4), s5",Green
5601894,"s7, s9(5), s5",Green
5601920,"s7, s9, s5",Lime
5601950,"s7, s9",#b0b0b0
5601954,"s7, s9, s5",Lime
5601956,"s7, s9, s5",Lime
5601962,"s7, s9, s5",Lime
5601968,"s7, s9, s5",Lime
5602000,"s7, s5",Lime
5602002,"s7, s9, s5",Lime
5602042,"s7, s5",Lime
5602044,"s7, s9, s5",Lime
5602088,"s9, s5",Lime
5602090,"s7, s9, s5",Lime
5602110,"s7, s9, s5",Lime
5602168,"s7, s9, s5",Lime
5602186,"s7, s9, s5",Lime
5602206,"s9, s5(2)",Green
5602242,"s7, s9, s5",Lime
5602260,"s7, s5",Lime
5602266,"s7, s9, s5",Lime
5602332,"s7, s9, s5",Lime
5602344,"s7, s9, s5",Lime
5602368,"s7, s9, s5",Lime
5602380,"s7, s9, s5",Lime
5602416,"s9(5), s5(3)",Green
5602434,"s7, s9(2), s5",Green
5602504,"s7, s9, s5",Lime
5602522,"s7, s9, s5",Lime
5602528,"s7, s9, s5",Lime
5602564,"s7, s9, s5",Lime
5602588,"s7, s9, s5",Lime
5602614,"s7, s9, s5",Lime
5602622,"s9, s5",Lime
5602628,"s7, s9, s5",Lime
5602676,"s7, s9, s5",Lime
5602706,"s9, s5",Lime
5602708,"s7, s9, s5",Lime
5602728,"s7, s9, s5",Lime
5602756,"s7, s5",Lime
5602776,"s7, s9, s5",Lime
5602794,"s7, s9, s5",Lime
5602878,"s7, s9, s5",Lime
5602896,"s7, s9, s5",Lime
5602916,"s9, s5",Lime
5602922,"s7, s9, s5",Lime
5602946,"s7, s9, s5",Lime
5602958,s7(2),#b0b0b0
5602964,"s7, s9, s5",Lime
5602976,"s7, s9, s5",Lime
5602994,"s7, s9, s5",Lime
